type_of_order,order_no,account_no,sec_symbol,trading_datetime,trading_unit,trading_price,trading_amt
BUY,ORD20250703201044835624_8157,ACC124,PTT,2025-06-01 15:45:06,6900,37.11,256059.0
BUY,ORD20250703201044834074_2929,ACC145,BDMS,2025-06-01 15:48:35,1200,26.48,31776.0
BUY,ORD20250703201044835687_4649,ACC035,TOP,2025-06-01 15:50:57,2700,58.59,158193.0
SELL,ORD20250703201044834124_5762,ACC141,TISCO,2025-06-01 15:56:13,300,95.49,28647.0
BUY,ORD20250703201044834859_5663,ACC154,PTT,2025-06-01 15:57:10,7800,31.74,247572.0
SELL,ORD20250703201044835050_8804,ACC116,SCC,2025-06-01 16:05:25,100,254.06,25406.0
BUY,ORD20250703201044835502_5405,ACC162,KTC,2025-06-01 16:05:47,200,54.53,10906.0
SELL,ORD20250703201044835244_6261,ACC006,KBANK,2025-06-01 16:08:35,400,143.61,57444.0
SELL,ORD20250703201044835385_9459,ACC010,MINT,2025-06-01 16:10:34,100,31.69,3169.0
SELL,ORD20250703201044835517_3131,ACC089,CPALL,2025-06-01 16:11:01,200,50.28,10056.0
BUY,ORD20250703201044834184_8347,ACC031,AOT,2025-06-01 16:16:22,9100,61.98,564018.0
BUY,ORD20250703201044834691_4489,ACC075,TISCO,2025-06-01 16:18:07,200,95.5,19100.0
BUY,ORD20250703201044834537_5244,ACC149,AOT,2025-06-01 16:19:09,9300,71.68,666624.0
BUY,ORD20250703201044834938_8491,ACC186,TRUE,2025-06-01 16:19:15,8400,5.3,44520.0
BUY,ORD20250703201044834853_6299,ACC154,ADVANC,2025-06-01 16:19:21,4200,208.32,874944.0
BUY,ORD20250703201044835781_7065,ACC123,BBL,2025-06-01 16:20:03,9500,136.73,1298935.0
BUY,ORD20250703201044835718_9431,ACC013,CRC,2025-06-01 16:21:24,9800,37.83,370734.0
BUY,ORD20250703201044835785_7204,ACC123,ADVANC,2025-06-01 16:22:00,4300,221.77,953611.0
BUY,ORD20250703201044834979_6202,ACC105,INTUCH,2025-06-01 16:23:43,4700,70.49,331303.0
SELL,ORD20250703201044835554_8622,ACC140,BDMS,2025-06-01 16:24:39,300,27.52,8256.0
BUY,ORD20250703201044835031_2502,ACC032,SCC,2025-06-01 16:25:21,5200,252.53,1313156.0
BUY,ORD20250703201044834667_4021,ACC068,KBANK,2025-06-01 16:26:34,7900,141.25,1115875.0
BUY,ORD20250703201044835140_6378,ACC053,BDMS,2025-06-01 16:27:45,2000,25.92,51840.0
BUY,ORD20250703201044834678_4588,ACC075,KTB,2025-06-01 16:29:53,3100,18.93,58683.0
BUY,ORD20250703201044835063_2858,ACC040,MINT,2025-06-01 16:30:47,9100,36.22,329602.0
SELL,ORD20250703201044834137_4633,ACC107,CPALL,2025-06-01 16:31:30,100,50.48,5048.0
BUY,ORD20250703201044835456_5636,ACC021,TRUE,2025-06-01 16:32:16,5500,5.77,31735.0
BUY,ORD20250703201044835205_4351,ACC063,BDMS,2025-06-01 16:33:48,3100,25.03,77593.0
BUY,ORD20250703201044835160_3529,ACC147,PTT,2025-06-01 16:37:08,4200,32.04,134568.0
BUY,ORD20250703201044835402_4015,ACC138,BDMS,2025-06-01 16:37:41,9000,29.96,269640.0
BUY,ORD20250703201044835045_2892,ACC116,OSP,2025-06-01 16:40:41,5200,23.71,123292.0
BUY,ORD20250703201044834567_1598,ACC054,TOP,2025-06-01 16:44:36,5400,58.08,313632.0
SELL,ORD20250703201044834391_7095,ACC184,KTB,2025-06-01 16:48:45,300,18.0,5400.0
BUY,ORD20250703201044834992_1657,ACC038,KTB,2025-06-01 16:49:54,7200,19.72,141984.0
BUY,ORD20250703201044835006_9905,ACC137,SCB,2025-06-01 16:51:03,9100,118.12,1074892.0
BUY,ORD20250703201044835601_9423,ACC096,SCB,2025-06-01 16:51:46,1600,126.99,203184.0
BUY,ORD20250703201044834283_5150,ACC187,MINT,2025-06-01 16:52:10,4000,36.84,147360.0
BUY,ORD20250703201044834507_8973,ACC113,INTUCH,2025-06-01 16:56:40,3200,73.98,236736.0
BUY,ORD20250703201044834168_3990,ACC130,SCB,2025-06-01 16:56:43,6500,126.29,820885.0
BUY,ORD20250703201044835747_2957,ACC076,ADVANC,2025-06-01 16:57:00,3400,216.7,736780.0
BUY,ORD20250703201044834210_2628,ACC120,KBANK,2025-06-01 16:57:41,3600,147.03,529308.0
BUY,ORD20250703201044834529_5127,ACC173,MINT,2025-06-01 16:59:09,9000,34.04,306360.0
BUY,ORD20250703201044837029_1830,ACC020,KTB,2025-06-02 09:01:15,8700,19.44,169128.0
BUY,ORD20250703201044836460_6642,ACC144,TOP,2025-06-02 09:02:06,6900,53.23,367287.0
BUY,ORD20250703201044836869_3686,ACC130,CRC,2025-06-02 09:04:46,3400,34.07,115838.0
BUY,ORD20250703201044836236_2388,ACC195,CPALL,2025-06-02 09:05:42,600,53.55,32130.0
BUY,ORD20250703201044836293_4644,ACC145,TRUE,2025-06-02 09:06:08,8500,5.67,48195.0
BUY,ORD20250703201044835837_2632,ACC052,ADVANC,2025-06-02 09:08:50,6100,219.07,1336327.0
SELL,ORD20250703201044837100_3117,ACC027,OSP,2025-06-02 09:10:44,500,24.03,12015.0
BUY,ORD20250703201044836574_3080,ACC112,ADVANC,2025-06-02 09:14:00,500,222.01,111005.0
BUY,ORD20250703201044836144_2019,ACC061,SCB,2025-06-02 09:15:29,6800,128.7,875160.0
SELL,ORD20250703201044837012_6957,ACC007,KTB,2025-06-02 09:16:59,11300,17.39,196507.0
BUY,ORD20250703201044836318_9003,ACC141,DELTA,2025-06-02 09:17:25,10000,86.51,865100.0
BUY,ORD20250703201044836985_8155,ACC067,KTB,2025-06-02 09:18:37,1600,18.6,29760.0
BUY,ORD20250703201044836079_3224,ACC094,SCB,2025-06-02 09:22:05,1600,119.91,191856.0
BUY,ORD20250703201044837104_6247,ACC027,ADVANC,2025-06-02 09:27:17,6100,216.04,1317844.0
BUY,ORD20250703201044837024_9186,ACC192,PTT,2025-06-02 09:28:24,7200,32.56,234432.0
BUY,ORD20250703201044836425_4719,ACC162,BBL,2025-06-02 09:28:59,900,130.33,117297.0
BUY,ORD20250703201044836999_6166,ACC007,INTUCH,2025-06-02 09:29:21,5700,73.72,420204.0
BUY,ORD20250703201044836660_4644,ACC026,OSP,2025-06-02 09:30:05,1100,23.34,25674.0
BUY,ORD20250703201044837178_9401,ACC125,BDMS,2025-06-02 09:32:00,2100,25.82,54222.0
BUY,ORD20250703201044837042_1851,ACC015,KBANK,2025-06-02 09:32:53,4800,133.35,640080.0
BUY,ORD20250703201044835828_6718,ACC010,GULF,2025-06-02 09:33:47,5100,44.83,228633.0
BUY,ORD20250703201044836042_9095,ACC107,MINT,2025-06-02 09:35:05,8600,36.86,316996.0
SELL,ORD20250703201044836121_1515,ACC022,MINT,2025-06-02 09:36:00,600,35.63,21378.0
BUY,ORD20250703201044836450_4455,ACC148,CPALL,2025-06-02 09:41:15,4000,58.98,235920.0
SELL,ORD20250703201044836302_2881,ACC109,ADVANC,2025-06-02 09:42:48,400,204.14,81656.0
SELL,ORD20250703201044836850_2186,ACC116,OSP,2025-06-02 09:45:24,600,21.73,13038.0
BUY,ORD20250703201044836898_5442,ACC066,GULF,2025-06-02 09:48:30,7100,41.36,293656.0
BUY,ORD20250703201044837173_5718,ACC125,INTUCH,2025-06-02 09:53:55,2700,71.59,193293.0
BUY,ORD20250703201044837287_8761,ACC149,BBL,2025-06-02 09:55:10,1100,133.01,146311.0
BUY,ORD20250703201044836619_6908,ACC175,BBL,2025-06-02 09:57:17,1900,131.13,249147.0
BUY,ORD20250703201044836172_2312,ACC147,INTUCH,2025-06-02 09:57:59,1300,71.76,93288.0
SELL,ORD20250703201044836026_7308,ACC193,TISCO,2025-06-02 10:01:41,100,91.47,9147.0
SELL,ORD20250703201044837038_6918,ACC015,TISCO,2025-06-02 10:01:56,400,91.2,36480.0
BUY,ORD20250703201044836633_5822,ACC099,SCB,2025-06-02 10:02:21,9000,121.74,1095660.0
BUY,ORD20250703201044836839_6082,ACC051,GULF,2025-06-02 10:02:42,1200,40.08,48096.0
BUY,ORD20250703201044837141_9248,ACC002,CPALL,2025-06-02 10:03:13,9700,52.06,504982.0
SELL,ORD20250703201044837291_3088,ACC149,BBL,2025-06-02 10:08:38,400,140.25,56100.0
BUY,ORD20250703201044836958_8574,ACC086,CRC,2025-06-02 10:10:02,6500,30.14,195910.0
BUY,ORD20250703201044836067_6798,ACC005,BBL,2025-06-02 10:12:06,6500,136.27,885755.0
BUY,ORD20250703201044836522_7494,ACC183,GULF,2025-06-02 10:13:04,6300,41.34,260442.0
BUY,ORD20250703201044836103_8423,ACC165,TRUE,2025-06-02 10:17:35,6100,6.18,37698.0
BUY,ORD20250703201044836168_5039,ACC147,KTB,2025-06-02 10:18:18,2000,17.87,35740.0
BUY,ORD20250703201044836306_6994,ACC109,INTUCH,2025-06-02 10:21:09,4200,78.62,330204.0
BUY,ORD20250703201044837159_3488,ACC014,TOP,2025-06-02 10:21:15,4800,57.98,278304.0
BUY,ORD20250703201044836088_7591,ACC094,OSP,2025-06-02 10:21:57,5300,22.65,120045.0
BUY,ORD20250703201044836232_4998,ACC195,GULF,2025-06-02 10:22:14,3000,43.9,131700.0
SELL,ORD20250703201044836767_9889,ACC113,INTUCH,2025-06-02 10:22:25,7000,71.62,501340.0
BUY,ORD20250703201044836790_9654,ACC039,MINT,2025-06-02 10:23:48,9600,34.95,335520.0
BUY,ORD20250703201044837003_9526,ACC007,KTB,2025-06-02 10:25:03,6000,17.11,102660.0
SELL,ORD20250703201044836803_9376,ACC039,INTUCH,2025-06-02 10:25:04,1900,76.97,146243.0
BUY,ORD20250703201044836934_7270,ACC139,DELTA,2025-06-02 10:25:09,1900,90.71,172349.0
BUY,ORD20250703201044836831_7609,ACC051,TISCO,2025-06-02 10:26:20,5700,97.66,556662.0
SELL,ORD20250703201044836540_5183,ACC120,DELTA,2025-06-02 10:29:53,100,94.8,9480.0
BUY,ORD20250703201044835913_6726,ACC187,DELTA,2025-06-02 10:30:07,9800,83.57,818986.0
BUY,ORD20250703201044837087_5524,ACC180,SCC,2025-06-02 10:32:57,10000,271.88,2718800.0
BUY,ORD20250703201044836058_6921,ACC005,ADVANC,2025-06-02 10:34:59,2800,229.99,643972.0
BUY,ORD20250703201044836418_9166,ACC131,KTC,2025-06-02 10:38:48,1500,48.26,72390.0
SELL,ORD20250703201044836732_7226,ACC115,KTC,2025-06-02 10:40:37,4300,51.74,222482.0
BUY,ORD20250703201044836063_6583,ACC005,TRUE,2025-06-02 10:40:37,7400,5.96,44104.0
SELL,ORD20250703201044836714_4674,ACC159,KTC,2025-06-02 10:40:43,200,52.34,10468.0
BUY,ORD20250703201044835856_4961,ACC017,TOP,2025-06-02 10:41:47,9200,55.95,514740.0
BUY,ORD20250703201044836017_7401,ACC193,KTB,2025-06-02 10:42:07,3700,17.34,64158.0
BUY,ORD20250703201044836771_2127,ACC076,CRC,2025-06-02 10:43:34,3900,33.7,131430.0
BUY,ORD20250703201044836244_1791,ACC016,OSP,2025-06-02 10:44:01,2000,20.22,40440.0
SELL,ORD20250703201044835893_6017,ACC128,TOP,2025-06-02 10:46:23,1800,54.2,97560.0
BUY,ORD20250703201044835939_7628,ACC049,KTC,2025-06-02 10:46:56,7300,51.39,375147.0
BUY,ORD20250703201044836974_3097,ACC067,TOP,2025-06-02 10:49:58,6300,50.33,317079.0
BUY,ORD20250703201044836009_5745,ACC090,PTT,2025-06-02 10:50:19,700,32.75,22925.0
BUY,ORD20250703201044836484_3207,ACC029,SCB,2025-06-02 10:53:01,7700,124.67,959959.0
BUY,ORD20250703201044835964_5030,ACC078,INTUCH,2025-06-02 10:53:47,1500,72.87,109305.0
BUY,ORD20250703201044837235_8903,ACC040,CPALL,2025-06-02 11:00:29,1100,51.31,56441.0
BUY,ORD20250703201044836578_6423,ACC112,OSP,2025-06-02 11:02:29,200,21.14,4228.0
BUY,ORD20250703201044836919_9767,ACC181,BDMS,2025-06-02 11:02:48,9200,26.99,248308.0
BUY,ORD20250703201044836903_8306,ACC066,TISCO,2025-06-02 11:03:14,8800,96.0,844800.0
BUY,ORD20250703201044836322_7971,ACC141,AOT,2025-06-02 11:03:53,2800,66.4,185920.0
BUY,ORD20250703201044836656_5535,ACC026,CRC,2025-06-02 11:09:08,5100,34.6,176460.0
BUY,ORD20250703201044836022_1300,ACC193,KTB,2025-06-02 11:11:30,3300,18.8,62040.0
SELL,ORD20250703201044836266_7416,ACC012,MINT,2025-06-02 11:13:28,200,34.76,6952.0
BUY,ORD20250703201044836254_8048,ACC041,BBL,2025-06-02 11:16:37,9000,135.29,1217610.0
BUY,ORD20250703201044836464_5285,ACC144,TISCO,2025-06-02 11:19:16,4800,90.45,434160.0
SELL,ORD20250703201044836084_3349,ACC094,TISCO,2025-06-02 11:19:19,500,92.36,46180.0
BUY,ORD20250703201044835884_9044,ACC128,TOP,2025-06-02 11:20:50,3900,50.7,197730.0
SELL,ORD20250703201044837057_6002,ACC111,TISCO,2025-06-02 11:20:56,800,98.36,78688.0
SELL,ORD20250703201044836701_1241,ACC032,TRUE,2025-06-02 11:22:45,6400,5.21,33344.0
BUY,ORD20250703201044836674_9619,ACC132,DELTA,2025-06-02 11:23:13,9200,84.36,776112.0
BUY,ORD20250703201044836546_4888,ACC048,MINT,2025-06-02 11:23:26,6500,32.32,210080.0
BUY,ORD20250703201044837251_6879,ACC072,AOT,2025-06-02 11:24:18,8600,71.48,614728.0
BUY,ORD20250703201044836688_5266,ACC151,GULF,2025-06-02 11:24:51,8500,46.49,395165.0
BUY,ORD20250703201044836570_3264,ACC112,SCC,2025-06-02 11:24:57,8200,262.76,2154632.0
BUY,ORD20250703201044837317_7625,ACC188,KTC,2025-06-02 11:25:14,5100,47.66,243066.0
BUY,ORD20250703201044837033_5748,ACC056,PTT,2025-06-02 11:25:44,200,34.03,6806.0
BUY,ORD20250703201044837302_9291,ACC104,SCC,2025-06-02 11:27:09,2400,250.36,600864.0
BUY,ORD20250703201044836526_3762,ACC183,TOP,2025-06-02 11:27:56,3900,56.33,219687.0
BUY,ORD20250703201044837119_2746,ACC133,TRUE,2025-06-02 11:28:10,9000,6.2,55800.0
BUY,ORD20250703201044836915_1656,ACC100,TOP,2025-06-02 11:28:18,6200,56.73,351726.0
SELL,ORD20250703201044836134_1035,ACC061,MINT,2025-06-02 11:28:19,2800,34.53,96684.0
BUY,ORD20250703201044836197_4503,ACC168,ADVANC,2025-06-02 11:28:31,3700,226.01,836237.0
BUY,ORD20250703201044836995_7424,ACC007,KTB,2025-06-02 11:28:57,6100,19.29,117669.0
BUY,ORD20250703201044836355_6444,ACC081,AOT,2025-06-02 11:34:55,4500,72.35,325575.0
BUY,ORD20250703201044835908_4916,ACC187,OSP,2025-06-02 11:35:58,900,20.26,18234.0
SELL,ORD20250703201044836262_4665,ACC012,INTUCH,2025-06-02 11:41:55,700,74.0,51800.0
BUY,ORD20250703201044836949_4193,ACC139,CRC,2025-06-02 11:43:53,2000,32.08,64160.0
BUY,ORD20250703201044836271_1218,ACC012,TRUE,2025-06-02 11:44:47,1500,6.78,10170.0
BUY,ORD20250703201044837061_6054,ACC111,BBL,2025-06-02 11:47:38,5600,131.05,733880.0
BUY,ORD20250703201044837008_7853,ACC007,CRC,2025-06-02 11:48:38,600,36.53,21918.0
SELL,ORD20250703201044837321_4039,ACC188,SCB,2025-06-02 11:50:41,100,115.13,11513.0
SELL,ORD20250703201044836990_7025,ACC067,BDMS,2025-06-02 11:54:52,200,25.62,5124.0
BUY,ORD20250703201044836751_7684,ACC080,TOP,2025-06-02 11:56:14,7400,51.86,383764.0
BUY,ORD20250703201044836490_3653,ACC057,BBL,2025-06-02 11:59:00,1200,134.13,160956.0
BUY,ORD20250703201044835897_1604,ACC128,SCB,2025-06-02 11:59:03,4300,121.32,521676.0
BUY,ORD20250703201044836883_1216,ACC019,TOP,2025-06-02 11:59:59,1100,54.69,60159.0
BUY,ORD20250703201044836843_2393,ACC051,OSP,2025-06-02 12:02:46,700,22.37,15659.0
BUY,ORD20250703201044835921_3170,ACC087,SCB,2025-06-02 12:05:52,9800,116.59,1142582.0
BUY,ORD20250703201044836582_4574,ACC112,SCB,2025-06-02 12:07:20,8700,126.01,1096287.0
BUY,ORD20250703201044837113_6985,ACC133,BDMS,2025-06-02 12:09:28,7900,25.46,201134.0
BUY,ORD20250703201044836518_1340,ACC200,AOT,2025-06-02 12:11:09,7800,63.96,498888.0
BUY,ORD20250703201044836554_1322,ACC121,TISCO,2025-06-02 12:12:21,5000,93.01,465050.0
BUY,ORD20250703201044836807_8027,ACC039,TRUE,2025-06-02 12:13:18,3900,6.3,24570.0
BUY,ORD20250703201044836727_8717,ACC115,TRUE,2025-06-02 12:14:26,4900,5.73,28077.0
SELL,ORD20250703201044836590_8324,ACC161,TISCO,2025-06-02 12:15:23,5600,91.04,509824.0
SELL,ORD20250703201044836643_3477,ACC099,PTT,2025-06-02 12:15:35,100,36.95,3695.0
BUY,ORD20250703201044836968_9560,ACC156,GULF,2025-06-02 12:16:05,9600,46.6,447360.0
BUY,ORD20250703201044836887_1772,ACC066,BBL,2025-06-02 12:18:12,8400,132.23,1110732.0
SELL,ORD20250703201044836981_6717,ACC067,PTT,2025-06-02 12:20:30,200,32.22,6444.0
BUY,ORD20250703201044835960_3216,ACC110,GULF,2025-06-02 12:21:57,5000,47.91,239550.0
BUY,ORD20250703201044836314_3081,ACC105,KBANK,2025-06-02 12:25:09,8700,144.79,1259673.0
BUY,ORD20250703201044836099_1159,ACC165,GULF,2025-06-02 12:30:56,1300,49.31,64103.0
SELL,ORD20250703201044836614_3070,ACC146,KBANK,2025-06-02 12:31:14,300,147.4,44220.0
BUY,ORD20250703201044837308_8249,ACC174,MINT,2025-06-02 12:31:51,6600,35.47,234102.0
BUY,ORD20250703201044836130_2836,ACC061,SCB,2025-06-02 12:34:06,6700,114.1,764470.0
SELL,ORD20250703201044836031_8133,ACC082,KTB,2025-06-02 12:34:58,100,18.8,1880.0
BUY,ORD20250703201044837243_8584,ACC072,BDMS,2025-06-02 12:39:41,7800,26.4,205920.0
BUY,ORD20250703201044836228_2494,ACC195,AOT,2025-06-02 12:39:58,5200,65.41,340132.0
BUY,ORD20250703201044836560_2595,ACC121,AOT,2025-06-02 12:40:06,2500,73.85,184625.0
SELL,ORD20250703201044836209_6570,ACC168,DELTA,2025-06-02 12:40:42,1000,92.59,92590.0
BUY,ORD20250703201044837208_6089,ACC124,KTB,2025-06-02 12:42:04,8000,18.34,146720.0
BUY,ORD20250703201044835945_9104,ACC033,CRC,2025-06-02 12:42:42,1900,37.61,71459.0
SELL,ORD20250703201044837277_3661,ACC171,INTUCH,2025-06-02 12:43:32,1400,79.7,111580.0
BUY,ORD20250703201044837070_3875,ACC060,OSP,2025-06-02 12:44:10,1000,22.32,22320.0
BUY,ORD20250703201044837123_2257,ACC179,TOP,2025-06-02 12:48:19,6500,51.82,336830.0
BUY,ORD20250703201044835996_5039,ACC097,TRUE,2025-06-02 12:48:26,8400,5.22,43848.0
BUY,ORD20250703201044835953_8946,ACC033,KBANK,2025-06-02 12:50:08,7200,132.95,957240.0
BUY,ORD20250703201044836365_3122,ACC096,MINT,2025-06-02 12:50:18,9800,31.54,309092.0
SELL,ORD20250703201044835977_5250,ACC083,TISCO,2025-06-02 12:54:03,200,98.98,19796.0
BUY,ORD20250703201044837247_6217,ACC072,KTB,2025-06-02 12:54:07,1200,18.73,22476.0
BUY,ORD20250703201044836939_8779,ACC139,AOT,2025-06-02 12:54:23,7900,69.91,552289.0
BUY,ORD20250703201044836429_3073,ACC162,TISCO,2025-06-02 12:58:10,9300,92.14,856902.0
BUY,ORD20250703201044835848_1056,ACC017,INTUCH,2025-06-02 12:59:01,4600,75.09,345414.0
BUY,ORD20250703201044836669_5066,ACC013,INTUCH,2025-06-02 13:00:28,3300,71.64,236412.0
BUY,ORD20250703201044836594_5434,ACC134,KTB,2025-06-02 13:00:56,9100,19.27,175357.0
BUY,ORD20250703201044836075_1670,ACC094,PTT,2025-06-02 13:01:14,5200,30.22,157144.0
BUY,ORD20250703201044836442_2921,ACC148,TOP,2025-06-02 13:02:25,700,55.52,38864.0
BUY,ORD20250703201044837079_5810,ACC060,TRUE,2025-06-02 13:02:51,5100,5.36,27336.0
BUY,ORD20250703201044836494_8165,ACC057,OSP,2025-06-02 13:04:15,2900,24.86,72094.0
SELL,ORD20250703201044836178_4396,ACC147,OSP,2025-06-02 13:05:39,4600,23.22,106812.0
BUY,ORD20250703201044835948_1246,ACC033,CPALL,2025-06-02 13:05:40,5400,58.8,317520.0
BUY,ORD20250703201044836856_1515,ACC068,KTB,2025-06-02 13:06:53,2700,19.85,53595.0
BUY,ORD20250703201044836327_2827,ACC141,TRUE,2025-06-02 13:07:00,6800,6.36,43248.0
BUY,ORD20250703201044836401_4191,ACC142,AOT,2025-06-02 13:07:11,7100,72.01,511271.0
BUY,ORD20250703201044837135_1052,ACC002,CRC,2025-06-02 13:07:28,3700,37.01,136937.0
BUY,ORD20250703201044836373_8474,ACC096,INTUCH,2025-06-02 13:07:46,500,77.27,38635.0
BUY,ORD20250703201044836602_6202,ACC134,TRUE,2025-06-02 13:08:08,3700,6.11,22607.0
BUY,ORD20250703201044836718_4286,ACC159,CRC,2025-06-02 13:08:40,2000,37.56,75120.0
BUY,ORD20250703201044837204_9235,ACC124,BBL,2025-06-02 13:10:52,2800,136.82,383096.0
SELL,ORD20250703201044836862_3342,ACC068,KTB,2025-06-02 13:13:41,1900,17.09,32471.0
BUY,ORD20250703201044836665_2070,ACC013,ADVANC,2025-06-02 13:18:25,2200,221.39,487058.0
SELL,ORD20250703201044837146_8375,ACC167,SCB,2025-06-02 13:19:28,800,112.62,90096.0
BUY,ORD20250703201044836339_7860,ACC075,MINT,2025-06-02 13:20:09,7300,32.59,237907.0
BUY,ORD20250703201044836608_6613,ACC146,CPALL,2025-06-02 13:20:13,7800,52.49,409422.0
BUY,ORD20250703201044836095_8785,ACC165,BDMS,2025-06-02 13:24:48,4900,25.94,127106.0
BUY,ORD20250703201044836709_2493,ACC038,PTT,2025-06-02 13:25:07,7000,34.23,239610.0
SELL,ORD20250703201044837230_3680,ACC040,MINT,2025-06-02 13:25:29,8200,32.99,270518.0
SELL,ORD20250703201044836277_1393,ACC153,KTC,2025-06-02 13:26:31,8900,54.99,489411.0
SELL,ORD20250703201044835852_1654,ACC017,DELTA,2025-06-02 13:28:05,100,91.25,9125.0
SELL,ORD20250703201044835889_4167,ACC128,SCC,2025-06-02 13:32:54,400,279.2,111680.0
SELL,ORD20250703201044836114_6210,ACC042,MINT,2025-06-02 13:37:15,100,31.1,3110.0
BUY,ORD20250703201044836003_4710,ACC157,SCC,2025-06-02 13:39:01,8500,266.19,2262615.0
BUY,ORD20250703201044837197_4686,ACC030,CPALL,2025-06-02 13:42:03,9200,56.13,516396.0
BUY,ORD20250703201044837266_3906,ACC171,KBANK,2025-06-02 13:44:27,7500,133.85,1003875.0
BUY,ORD20250703201044836532_6523,ACC166,BDMS,2025-06-02 13:44:45,8700,26.73,232551.0
BUY,ORD20250703201044836723_7003,ACC115,TRUE,2025-06-02 13:48:22,7100,6.56,46576.0
BUY,ORD20250703201044836433_5467,ACC114,ADVANC,2025-06-02 13:49:08,8800,209.77,1845976.0
BUY,ORD20250703201044836500_5147,ACC046,TRUE,2025-06-02 13:49:08,8000,6.24,49920.0
SELL,ORD20250703201044836193_2366,ACC168,CPALL,2025-06-02 13:49:31,2900,59.89,173681.0
BUY,ORD20250703201044836696_2961,ACC151,KBANK,2025-06-02 13:49:48,8900,142.44,1267716.0
BUY,ORD20250703201044837083_5254,ACC060,TRUE,2025-06-02 13:51:35,9400,6.19,58186.0
BUY,ORD20250703201044836188_6841,ACC011,SCB,2025-06-02 13:52:15,2400,127.24,305376.0
BUY,ORD20250703201044836205_8457,ACC168,ADVANC,2025-06-02 13:52:29,7000,229.93,1609510.0
BUY,ORD20250703201044836248_9586,ACC016,KTC,2025-06-02 13:52:37,7300,54.07,394711.0
SELL,ORD20250703201044835843_6004,ACC006,BBL,2025-06-02 13:53:50,500,146.55,73275.0
BUY,ORD20250703201044836762_4614,ACC113,INTUCH,2025-06-02 13:54:15,6900,75.05,517845.0
BUY,ORD20250703201044836331_4908,ACC141,DELTA,2025-06-02 13:57:33,4500,81.24,365580.0
BUY,ORD20250703201044836310_5907,ACC109,KBANK,2025-06-02 13:57:40,2000,140.92,281840.0
BUY,ORD20250703201044836220_4965,ACC186,KTC,2025-06-02 13:58:19,2400,46.88,112512.0
BUY,ORD20250703201044836201_5051,ACC168,KTC,2025-06-02 14:01:05,2100,54.86,115206.0
BUY,ORD20250703201044837169_2107,ACC125,PTT,2025-06-02 14:01:32,1300,30.37,39481.0
BUY,ORD20250703201044836287_1436,ACC145,AOT,2025-06-02 14:01:36,6400,62.81,401984.0
BUY,ORD20250703201044836628_7496,ACC175,TOP,2025-06-02 14:09:26,400,52.35,20940.0
BUY,ORD20250703201044837095_2042,ACC027,OSP,2025-06-02 14:10:39,3000,21.81,65430.0
SELL,ORD20250703201044836297_1956,ACC145,GULF,2025-06-02 14:17:51,100,43.86,4386.0
BUY,ORD20250703201044837163_8393,ACC014,CPALL,2025-06-02 14:18:26,7700,53.69,413413.0
BUY,ORD20250703201044837262_8635,ACC171,CPALL,2025-06-02 14:22:06,2700,51.34,138618.0
SELL,ORD20250703201044835876_7746,ACC008,TRUE,2025-06-02 14:22:47,300,5.97,1791.0
BUY,ORD20250703201044836875_6750,ACC019,BBL,2025-06-02 14:23:02,4300,131.59,565837.0
BUY,ORD20250703201044836140_7466,ACC061,GULF,2025-06-02 14:24:41,4300,46.98,202014.0
SELL,ORD20250703201044836385_4675,ACC160,AOT,2025-06-02 14:26:26,200,64.51,12902.0
SELL,ORD20250703201044836393_6770,ACC142,SCB,2025-06-02 14:30:18,500,111.2,55600.0
SELL,ORD20250703201044836182_9646,ACC147,CRC,2025-06-02 14:30:51,100,37.23,3723.0
BUY,ORD20250703201044835833_3561,ACC010,CRC,2025-06-02 14:31:03,2500,36.68,91700.0
BUY,ORD20250703201044836413_1546,ACC140,PTT,2025-06-02 14:31:11,8200,35.79,293478.0
BUY,ORD20250703201044835933_1290,ACC049,DELTA,2025-06-02 14:32:11,100,87.51,8751.0
BUY,ORD20250703201044836148_8891,ACC152,CRC,2025-06-02 14:37:48,6200,30.36,188232.0
SELL,ORD20250703201044836446_8874,ACC148,BBL,2025-06-02 14:42:21,300,143.72,43116.0
BUY,ORD20250703201044836479_4919,ACC070,KTC,2025-06-02 14:44:20,4400,54.17,238348.0
SELL,ORD20250703201044836053_6296,ACC005,SCC,2025-06-02 14:45:49,500,258.71,129355.0
BUY,ORD20250703201044836598_6133,ACC134,SCB,2025-06-02 14:47:14,3900,110.62,431418.0
SELL,ORD20250703201044836456_6252,ACC148,TOP,2025-06-02 14:47:46,700,55.67,38969.0
BUY,ORD20250703201044837050_5957,ACC111,KTB,2025-06-02 14:52:34,8500,17.26,146710.0
SELL,ORD20250703201044835870_4161,ACC184,CPALL,2025-06-02 14:53:39,5700,56.71,323247.0
BUY,ORD20250703201044836564_4792,ACC121,DELTA,2025-06-02 14:54:50,5700,90.59,516363.0
SELL,ORD20250703201044836345_7172,ACC025,TISCO,2025-06-02 14:55:19,300,96.63,28989.0
BUY,ORD20250703201044836158_6660,ACC152,OSP,2025-06-02 15:00:26,7600,24.37,185212.0
BUY,ORD20250703201044836624_4158,ACC175,GULF,2025-06-02 15:00:40,2300,46.83,107709.0
BUY,ORD20250703201044836679_8587,ACC132,KTB,2025-06-02 15:00:58,1600,18.42,29472.0
