type_of_order,order_no,account_no,sec_symbol,trading_datetime,trading_unit,trading_price,trading_amt
BUY,ORD0000285,ACC066,AOT,2025-06-09 22:43:20.603794,7000,73.46,514220.0
BUY,ORD0000286,ACC107,BDMS,2025-06-09 18:36:57.603794,9100,22.35,203385.0
BUY,ORD0000287,ACC132,CPALL,2025-06-09 22:26:47.603794,1400,61.43,86002.0
SELL,ORD0000288,ACC130,BDMS,2025-06-09 18:28:57.603794,1500,22.66,33990.0
BUY,ORD0000289,ACC064,BDMS,2025-06-09 15:32:09.603794,4400,29.23,128612.0
BUY,ORD0000290,ACC198,GULF,2025-06-09 22:03:58.603794,2700,36.1,97470.0
BUY,ORD0000291,ACC192,SCC,2025-06-09 17:18:16.603794,3300,264.16,871728.0
BUY,ORD0000292,ACC119,TRUE,2025-06-09 16:26:06.603794,9400,7.68,72192.0
BUY,ORD0000293,ACC179,TRUE,2025-06-09 22:59:13.603794,9100,5.06,46046.0
BUY,ORD0000294,ACC101,CPALL,2025-06-09 20:27:45.603794,5600,59.36,332416.0
BUY,ORD0000295,ACC182,GULF,2025-06-09 22:31:39.603794,6300,48.07,302841.0
BUY,ORD0000296,ACC094,SCC,2025-06-09 16:56:25.603794,500,342.01,171005.0
BUY,ORD0000297,ACC195,SCB,2025-06-09 20:55:34.603794,9100,105.9,963690.0
BUY,ORD0000298,ACC188,SCB,2025-06-09 18:54:56.603794,6300,106.82,672966.0
BUY,ORD0000299,ACC142,GULF,2025-06-09 18:22:16.603794,1900,36.66,69654.0
BUY,ORD0000300,ACC114,SCB,2025-06-09 21:06:07.603794,5600,102.39,573384.0
BUY,ORD0000301,ACC089,TRUE,2025-06-09 18:41:39.603794,2100,7.31,15351.0
BUY,ORD0000302,ACC059,TRUE,2025-06-09 16:08:29.603794,7900,5.13,40527.0
BUY,ORD0000303,ACC003,BDMS,2025-06-09 21:01:18.603794,4500,29.28,131760.0
BUY,ORD0000304,ACC090,PTTEP,2025-06-09 19:58:36.603794,9100,150.77,1372007.0
BUY,ORD0000305,ACC161,CPALL,2025-06-09 21:01:45.603794,8300,64.68,536844.0
BUY,ORD0000306,ACC040,PTTEP,2025-06-09 19:45:17.603794,1700,144.61,245837.0
BUY,ORD0000307,ACC165,AOT,2025-06-09 17:08:47.603794,8000,51.41,411280.0
BUY,ORD0000308,ACC108,GULF,2025-06-09 17:33:37.603794,5100,41.82,213282.0
BUY,ORD0000309,ACC150,GULF,2025-06-09 23:09:35.603794,800,36.18,28944.0
BUY,ORD0000310,ACC113,PTTEP,2025-06-09 19:12:33.603794,2100,145.34,305214.0
BUY,ORD0000311,ACC084,CPALL,2025-06-09 18:32:33.603794,5600,59.02,330512.0
BUY,ORD0000312,ACC072,ADVANC,2025-06-09 21:03:16.603794,1600,188.84,302144.0
BUY,ORD0000313,ACC119,SCC,2025-06-09 18:59:17.603794,8600,257.9,2217940.0
BUY,ORD0000314,ACC023,KBANK,2025-06-09 16:23:22.603794,700,141.16,98812.0
BUY,ORD0000315,ACC190,GULF,2025-06-09 23:02:01.603794,9200,40.33,371036.0
BUY,ORD0000316,ACC123,KBANK,2025-06-09 19:33:19.603794,1300,128.54,167102.0
BUY,ORD0000317,ACC024,ADVANC,2025-06-09 19:01:16.603794,6100,221.3,1349930.0
BUY,ORD0000318,ACC038,GULF,2025-06-09 16:49:04.603794,600,42.46,25476.0
BUY,ORD0000319,ACC074,CPALL,2025-06-09 18:30:26.603794,6500,66.88,434720.0
BUY,ORD0000320,ACC001,CPALL,2025-06-09 23:10:35.603794,8700,53.16,462492.0
BUY,ORD0000321,ACC028,SCC,2025-06-09 16:41:41.603794,2900,268.47,778563.0
BUY,ORD0000322,ACC189,GULF,2025-06-09 15:19:58.603794,2900,36.27,105183.0
BUY,ORD0000323,ACC030,SCB,2025-06-09 16:14:31.603794,6800,93.46,635528.0
BUY,ORD0000324,ACC001,PTTEP,2025-06-09 19:15:26.603794,3500,142.92,500220.0
BUY,ORD0000325,ACC194,SCC,2025-06-09 19:29:13.603794,9200,261.98,2410216.0
BUY,ORD0000326,ACC145,SCC,2025-06-09 22:57:20.603794,6900,335.78,2316882.0
BUY,ORD0000327,ACC186,BDMS,2025-06-09 20:38:52.603794,9900,29.31,290169.0
BUY,ORD0000328,ACC087,ADVANC,2025-06-09 16:14:28.603794,7100,186.81,1326351.0
BUY,ORD0000329,ACC133,BDMS,2025-06-09 17:59:16.603794,5000,24.27,121350.0
BUY,ORD0000330,ACC098,KBANK,2025-06-09 18:05:36.603794,5800,134.8,781840.0
BUY,ORD0000331,ACC023,AOT,2025-06-09 21:19:58.603794,6800,65.59,446012.0
BUY,ORD0000332,ACC034,GULF,2025-06-09 18:32:56.603794,7600,39.81,302556.0
SELL,ORD0000333,ACC055,KBANK,2025-06-09 15:31:27.603794,1300,141.18,183534.0
BUY,ORD0000334,ACC135,BDMS,2025-06-09 17:38:44.603794,9000,21.38,192420.0
BUY,ORD0000335,ACC053,KBANK,2025-06-09 15:57:55.603794,4000,129.3,517200.0
BUY,ORD0000336,ACC024,ADVANC,2025-06-09 22:00:02.603794,1300,223.38,290394.0
BUY,ORD0000337,ACC008,ADVANC,2025-06-09 15:51:29.603794,9500,205.77,1954815.0
BUY,ORD0000338,ACC193,AOT,2025-06-09 21:04:04.603794,7800,70.28,548184.0
BUY,ORD0000339,ACC060,ADVANC,2025-06-09 22:10:27.603794,8500,190.56,1619760.0
SELL,ORD0000340,ACC151,SCC,2025-06-09 18:10:13.603794,4200,332.72,1397424.0
BUY,ORD0000341,ACC164,CPALL,2025-06-09 22:45:44.603794,4900,51.64,253036.0
BUY,ORD0000342,ACC167,SCC,2025-06-09 21:38:56.603794,7000,344.66,2412620.0
BUY,ORD0000343,ACC087,AOT,2025-06-09 23:00:13.603794,6500,51.97,337805.0
BUY,ORD0000344,ACC034,BDMS,2025-06-09 19:17:42.603794,4700,21.12,99264.0
BUY,ORD0000345,ACC095,ADVANC,2025-06-09 17:58:18.603794,7100,207.07,1470197.0
BUY,ORD0000346,ACC070,KBANK,2025-06-09 20:58:38.603794,5400,128.48,693792.0
SELL,ORD0000347,ACC126,SCC,2025-06-09 23:04:23.603794,2600,262.11,681486.0
BUY,ORD0000348,ACC033,CPALL,2025-06-09 19:23:36.603794,1600,62.98,100768.0
BUY,ORD0000349,ACC006,BDMS,2025-06-09 20:09:46.603794,9500,22.72,215840.0
BUY,ORD0000350,ACC074,BDMS,2025-06-09 19:07:27.603794,4600,24.36,112056.0
BUY,ORD0000351,ACC199,SCB,2025-06-09 22:13:42.603794,3100,118.11,366141.0
BUY,ORD0000352,ACC057,TRUE,2025-06-09 17:28:23.603794,3700,5.81,21497.0
BUY,ORD0000353,ACC191,SCC,2025-06-09 22:31:37.603794,5800,292.05,1693890.0
BUY,ORD0000354,ACC053,SCC,2025-06-09 20:00:16.603794,2700,313.09,845343.0
BUY,ORD0000355,ACC103,SCB,2025-06-09 22:32:23.603794,7200,112.34,808848.0
BUY,ORD0000356,ACC025,BDMS,2025-06-09 21:55:22.603794,9200,29.64,272688.0
BUY,ORD0000357,ACC099,BDMS,2025-06-09 21:15:44.603794,6100,24.61,150121.0
BUY,ORD0000358,ACC087,TRUE,2025-06-09 18:31:55.603794,1300,6.9,8970.0
BUY,ORD0000359,ACC012,BDMS,2025-06-09 22:28:32.603794,3800,29.26,111188.0
BUY,ORD0000360,ACC139,SCB,2025-06-09 22:41:38.603794,6400,106.48,681472.0
BUY,ORD0000361,ACC093,SCC,2025-06-09 17:16:41.603794,7500,315.42,2365650.0
BUY,ORD0000362,ACC078,CPALL,2025-06-09 18:08:58.603794,2000,52.46,104920.0
BUY,ORD0000363,ACC123,GULF,2025-06-09 20:59:00.603794,100,40.71,4071.0
BUY,ORD0000364,ACC055,CPALL,2025-06-09 22:40:35.603794,6800,56.57,384676.0
BUY,ORD0000365,ACC156,ADVANC,2025-06-09 15:45:25.603794,6300,220.96,1392048.0
BUY,ORD0000366,ACC019,SCB,2025-06-09 21:32:06.603794,7200,96.35,693720.0
BUY,ORD0000367,ACC031,GULF,2025-06-09 19:11:18.603794,2000,39.1,78200.0
BUY,ORD0000368,ACC114,CPALL,2025-06-09 21:42:20.603794,6800,65.98,448664.0
BUY,ORD0000369,ACC082,GULF,2025-06-09 21:36:37.603794,7000,44.56,311920.0
BUY,ORD0000370,ACC050,KBANK,2025-06-09 19:34:31.603794,5100,124.65,635715.0
BUY,ORD0000371,ACC047,CPALL,2025-06-09 17:34:57.603794,2400,50.37,120888.0
BUY,ORD0000372,ACC103,AOT,2025-06-09 21:47:27.603794,400,53.5,21400.0
BUY,ORD0000373,ACC013,SCC,2025-06-09 17:09:55.603794,6600,335.99,2217534.0
BUY,ORD0000374,ACC100,KBANK,2025-06-09 21:08:03.603794,200,138.32,27664.0
BUY,ORD0000375,ACC048,AOT,2025-06-09 17:25:25.603794,7100,74.51,529021.0
BUY,ORD0000376,ACC195,AOT,2025-06-09 22:28:51.603794,7100,59.2,420320.0
BUY,ORD0000377,ACC137,SCB,2025-06-09 21:42:20.603794,6600,114.69,756954.0
BUY,ORD0000378,ACC101,GULF,2025-06-09 16:51:19.603794,5400,42.38,228852.0
BUY,ORD0000379,ACC030,KBANK,2025-06-09 16:24:05.603794,3500,121.77,426195.0
BUY,ORD0000380,ACC114,PTTEP,2025-06-09 15:47:41.603794,5800,151.93,881194.0
BUY,ORD0000381,ACC116,BDMS,2025-06-09 18:11:14.603794,4500,28.15,126675.0
BUY,ORD0000382,ACC083,BDMS,2025-06-09 20:14:02.603794,6300,24.18,152334.0
BUY,ORD0000383,ACC146,PTTEP,2025-06-09 15:54:19.603794,600,121.14,72684.0
BUY,ORD0000384,ACC075,TRUE,2025-06-09 20:51:16.603794,5900,6.36,37524.0
BUY,ORD0000385,ACC174,SCC,2025-06-09 22:32:43.603794,9000,252.26,2270340.0
BUY,ORD0000386,ACC044,ADVANC,2025-06-09 19:12:41.603794,9500,233.3,2216350.0
BUY,ORD0000387,ACC070,AOT,2025-06-09 17:23:16.603794,3300,75.41,248853.0
BUY,ORD0000388,ACC190,GULF,2025-06-09 19:57:55.603794,1300,36.81,47853.0
BUY,ORD0000389,ACC091,GULF,2025-06-09 16:11:26.603794,5800,40.96,237568.0
BUY,ORD0000390,ACC090,ADVANC,2025-06-09 16:23:47.603794,9100,201.99,1838109.0
BUY,ORD0000391,ACC104,PTTEP,2025-06-09 15:29:24.603794,6700,155.12,1039304.0
BUY,ORD0000392,ACC105,PTTEP,2025-06-09 22:25:57.603794,2700,142.91,385857.0
BUY,ORD0000393,ACC167,CPALL,2025-06-09 18:17:19.603794,900,56.83,51147.0
SELL,ORD0000394,ACC149,SCC,2025-06-09 21:48:05.603794,400,315.16,126064.0
BUY,ORD0000395,ACC071,ADVANC,2025-06-09 22:08:34.603794,4700,244.65,1149855.0
BUY,ORD0000396,ACC175,PTTEP,2025-06-09 20:27:26.603794,9300,148.0,1376400.0
BUY,ORD0000397,ACC005,TRUE,2025-06-09 18:17:47.603794,7300,6.4,46720.0
BUY,ORD0000398,ACC118,AOT,2025-06-09 20:24:28.603794,7300,62.53,456469.0
BUY,ORD0000399,ACC179,BDMS,2025-06-09 17:57:46.603794,300,23.55,7065.0
BUY,ORD0000400,ACC059,CPALL,2025-06-09 18:29:20.603794,500,55.99,27995.0
BUY,ORD0000401,ACC098,PTTEP,2025-06-09 19:42:04.603794,4000,143.52,574080.0
BUY,ORD0000402,ACC023,CPALL,2025-06-09 21:53:04.603794,1300,69.1,89830.0
BUY,ORD0000403,ACC191,PTTEP,2025-06-09 17:51:44.603794,5600,157.94,884464.0
BUY,ORD0000404,ACC105,BDMS,2025-06-09 21:21:54.603794,1000,22.55,22550.0
BUY,ORD0000405,ACC001,KBANK,2025-06-09 22:39:53.603794,6300,131.21,826623.0
BUY,ORD0000406,ACC150,SCC,2025-06-09 17:10:28.603794,9800,267.57,2622186.0
BUY,ORD0000407,ACC050,CPALL,2025-06-09 20:26:04.603794,2900,66.29,192241.0
BUY,ORD0000408,ACC004,SCC,2025-06-09 15:38:34.603794,8100,285.7,2314170.0
BUY,ORD0000409,ACC194,TRUE,2025-06-09 16:32:02.603794,8100,5.6,45360.0
BUY,ORD0000410,ACC143,BDMS,2025-06-09 18:08:54.603794,6500,24.22,157430.0
BUY,ORD0000411,ACC131,GULF,2025-06-09 19:23:52.603794,3100,43.25,134075.0
BUY,ORD0000412,ACC067,SCC,2025-06-09 20:45:38.603794,9600,321.8,3089280.0
BUY,ORD0000413,ACC054,PTTEP,2025-06-09 23:08:44.603794,8900,146.53,1304117.0
BUY,ORD0000414,ACC132,ADVANC,2025-06-09 18:48:59.603794,8700,242.42,2109054.0
BUY,ORD0000415,ACC192,GULF,2025-06-09 22:19:11.603794,5600,47.21,264376.0
BUY,ORD0000416,ACC009,GULF,2025-06-09 16:01:25.603794,6700,37.88,253796.0
BUY,ORD0000417,ACC006,KBANK,2025-06-09 21:55:41.603794,400,120.37,48148.0
BUY,ORD0000418,ACC014,GULF,2025-06-09 17:23:17.603794,9700,38.17,370249.0
BUY,ORD0000419,ACC198,SCB,2025-06-09 22:40:50.603794,5400,90.14,486756.0
BUY,ORD0000420,ACC083,AOT,2025-06-09 16:13:10.603794,6200,55.45,343790.0
BUY,ORD0000421,ACC084,GULF,2025-06-09 22:00:17.603794,7400,44.54,329596.0
BUY,ORD0000422,ACC027,BDMS,2025-06-09 18:17:28.603794,5100,27.44,139944.0
BUY,ORD0000423,ACC158,GULF,2025-06-09 22:27:07.603794,2800,39.2,109760.0
BUY,ORD0000424,ACC154,PTTEP,2025-06-09 16:12:28.603794,2600,142.56,370656.0
BUY,ORD0000425,ACC153,TRUE,2025-06-09 18:44:34.603794,8200,6.64,54448.0
BUY,ORD0000426,ACC083,SCB,2025-06-09 17:35:17.603794,5900,96.95,572005.0
BUY,ORD0000427,ACC080,ADVANC,2025-06-09 16:47:17.603794,9100,211.0,1920100.0
BUY,ORD0000428,ACC068,KBANK,2025-06-09 19:53:51.603794,5100,140.81,718131.0
BUY,ORD0000429,ACC125,SCC,2025-06-09 17:31:10.603794,7900,335.03,2646737.0
BUY,ORD0000430,ACC163,BDMS,2025-06-09 20:57:28.603794,6500,29.63,192595.0
BUY,ORD0000431,ACC152,SCC,2025-06-09 20:17:02.603794,2900,331.23,960567.0
BUY,ORD0000432,ACC193,SCB,2025-06-09 18:52:11.603794,1400,105.95,148330.0
BUY,ORD0000433,ACC024,CPALL,2025-06-09 19:06:50.603794,1500,66.68,100020.0
BUY,ORD0000434,ACC072,CPALL,2025-06-09 21:55:09.603794,4300,66.8,287240.0
BUY,ORD0000435,ACC070,PTTEP,2025-06-09 21:46:10.603794,1300,130.75,169975.0
BUY,ORD0000436,ACC046,BDMS,2025-06-09 21:06:45.603794,9100,29.55,268905.0
BUY,ORD0000437,ACC012,AOT,2025-06-09 21:24:40.603794,1000,79.86,79860.0
BUY,ORD0000438,ACC173,SCC,2025-06-09 22:34:41.603794,4500,332.88,1497960.0
BUY,ORD0000439,ACC183,PTTEP,2025-06-09 18:28:23.603794,9100,131.59,1197469.0
BUY,ORD0000440,ACC197,ADVANC,2025-06-09 16:46:19.603794,4500,193.58,871110.0
BUY,ORD0000441,ACC199,PTTEP,2025-06-09 21:37:31.603794,6200,140.32,869984.0
BUY,ORD0000442,ACC018,PTTEP,2025-06-09 17:45:53.603794,7000,129.09,903630.0
BUY,ORD0000443,ACC061,PTTEP,2025-06-09 18:05:39.603794,4600,130.19,598874.0
BUY,ORD0000444,ACC073,PTTEP,2025-06-09 20:45:03.603794,7000,133.95,937650.0
BUY,ORD0000445,ACC049,KBANK,2025-06-09 20:16:16.603794,1000,127.39,127390.0
SELL,ORD0000446,ACC152,ADVANC,2025-06-09 18:27:29.603794,6800,234.35,1593580.0
BUY,ORD0000447,ACC170,SCB,2025-06-09 19:17:23.603794,2400,99.0,237600.0
BUY,ORD0000448,ACC073,PTTEP,2025-06-09 23:04:59.603794,9200,134.49,1237308.0
BUY,ORD0000449,ACC034,SCC,2025-06-09 22:48:52.603794,6400,306.14,1959296.0
BUY,ORD0000450,ACC108,SCB,2025-06-09 17:57:19.603794,5100,104.22,531522.0
BUY,ORD0000451,ACC086,SCB,2025-06-09 17:47:10.603794,5600,98.01,548856.0
BUY,ORD0000452,ACC064,GULF,2025-06-09 17:12:45.603794,5100,37.79,192729.0
BUY,ORD0000453,ACC160,KBANK,2025-06-09 18:02:49.603794,7000,122.05,854350.0
BUY,ORD0000454,ACC161,ADVANC,2025-06-09 23:01:16.603794,3100,233.3,723230.0
BUY,ORD0000455,ACC192,KBANK,2025-06-09 20:52:09.603794,5300,142.18,753554.0
BUY,ORD0000456,ACC055,KBANK,2025-06-09 20:35:23.603794,3000,128.55,385650.0
BUY,ORD0000457,ACC011,SCB,2025-06-09 21:48:56.603794,4200,112.82,473844.0
BUY,ORD0000458,ACC071,ADVANC,2025-06-09 17:55:06.603794,7900,217.24,1716196.0
BUY,ORD0000459,ACC008,SCC,2025-06-09 22:17:22.603794,500,339.16,169580.0
BUY,ORD0000460,ACC165,SCB,2025-06-09 16:57:17.603794,6600,109.92,725472.0
BUY,ORD0000461,ACC198,KBANK,2025-06-09 20:22:07.603794,5700,121.13,690441.0
BUY,ORD0000462,ACC040,SCC,2025-06-09 18:47:46.603794,5400,253.08,1366632.0
SELL,ORD0000463,ACC041,SCC,2025-06-09 20:54:17.603794,3500,303.39,1061865.0
BUY,ORD0000464,ACC006,KBANK,2025-06-09 15:20:45.603794,2300,126.73,291479.0
BUY,ORD0000465,ACC124,AOT,2025-06-09 18:25:11.603794,4800,77.01,369648.0
BUY,ORD0000466,ACC183,PTTEP,2025-06-09 17:29:45.603794,1400,135.09,189126.0
BUY,ORD0000467,ACC022,TRUE,2025-06-09 17:55:46.603794,4500,6.55,29475.0
BUY,ORD0000468,ACC009,ADVANC,2025-06-09 20:11:16.603794,9100,237.23,2158793.0
BUY,ORD0000469,ACC092,BDMS,2025-06-09 22:46:24.603794,4400,22.59,99396.0
BUY,ORD0000470,ACC155,ADVANC,2025-06-09 19:12:04.603794,1400,199.7,279580.0
BUY,ORD0000471,ACC090,GULF,2025-06-09 19:24:09.603794,400,38.38,15352.0
BUY,ORD0000472,ACC138,CPALL,2025-06-09 23:02:52.603794,6500,68.14,442910.0
BUY,ORD0000473,ACC177,KBANK,2025-06-09 15:48:49.603794,1800,149.49,269082.0
BUY,ORD0000474,ACC118,AOT,2025-06-09 18:10:39.603794,4300,53.22,228846.0
SELL,ORD0000475,ACC147,AOT,2025-06-09 22:50:55.603794,7400,72.72,538128.0
BUY,ORD0000476,ACC075,ADVANC,2025-06-09 22:08:06.603794,7500,223.7,1677750.0
BUY,ORD0000477,ACC199,TRUE,2025-06-09 20:47:55.603794,3900,5.24,20436.0
BUY,ORD0000478,ACC171,ADVANC,2025-06-09 17:51:30.603794,1300,202.67,263471.0
BUY,ORD0000479,ACC107,KBANK,2025-06-09 15:22:47.603794,4000,123.18,492720.0
BUY,ORD0000480,ACC155,SCB,2025-06-09 20:21:01.603794,7200,103.08,742176.0
BUY,ORD0000481,ACC176,ADVANC,2025-06-09 19:12:16.603794,7900,230.33,1819607.0
BUY,ORD0000482,ACC134,KBANK,2025-06-09 15:32:36.603794,5600,134.75,754600.0
BUY,ORD0000483,ACC086,AOT,2025-06-09 23:13:03.603794,9900,74.62,738738.0
BUY,ORD0000484,ACC043,BDMS,2025-06-09 15:58:15.603794,1900,26.91,51129.0
BUY,ORD0000485,ACC186,CPALL,2025-06-09 16:31:16.603794,1200,54.22,65064.0
BUY,ORD0000486,ACC171,TRUE,2025-06-09 21:07:58.603794,9700,6.75,65475.0
BUY,ORD0000487,ACC039,AOT,2025-06-09 20:01:18.603794,7900,60.28,476212.0
BUY,ORD0000488,ACC193,PTTEP,2025-06-09 23:05:37.603794,2100,128.61,270081.0
BUY,ORD0000489,ACC049,SCC,2025-06-09 16:30:29.603794,5500,334.93,1842115.0
BUY,ORD0000490,ACC105,SCC,2025-06-09 15:32:31.603794,700,284.13,198891.0
BUY,ORD0000491,ACC080,KBANK,2025-06-09 18:26:59.603794,400,121.21,48484.0
BUY,ORD0000492,ACC156,SCB,2025-06-09 19:30:34.603794,2000,106.5,213000.0
BUY,ORD0000493,ACC189,ADVANC,2025-06-09 18:10:10.603794,2600,208.47,542022.0
BUY,ORD0000494,ACC163,SCB,2025-06-09 17:19:41.603794,7700,96.71,744667.0
BUY,ORD0000495,ACC079,PTTEP,2025-06-09 16:15:53.603794,7200,134.65,969480.0
BUY,ORD0000496,ACC173,GULF,2025-06-09 18:37:15.603794,2300,36.83,84709.0
BUY,ORD0000497,ACC098,ADVANC,2025-06-09 18:03:54.603794,700,247.66,173362.0
BUY,ORD0000498,ACC111,PTTEP,2025-06-09 22:43:19.603794,5400,152.71,824634.0
BUY,ORD0000499,ACC051,SCC,2025-06-09 17:41:56.603794,2700,319.21,861867.0
BUY,ORD0000500,ACC179,KBANK,2025-06-09 18:43:50.603794,500,120.99,60495.0
BUY,ORD0000501,ACC073,CPALL,2025-06-09 19:47:54.603794,7000,53.89,377230.0
BUY,ORD0000502,ACC085,AOT,2025-06-09 18:43:38.603794,9800,62.91,616518.0
BUY,ORD0000503,ACC186,ADVANC,2025-06-09 22:51:32.603794,9800,204.46,2003708.0
BUY,ORD0000504,ACC019,TRUE,2025-06-09 22:57:40.603794,6800,7.73,52564.0
BUY,ORD0000505,ACC002,CPALL,2025-06-09 16:50:17.603794,600,67.35,40410.0
BUY,ORD0000506,ACC044,SCB,2025-06-09 16:16:28.603794,5500,107.07,588885.0
BUY,ORD0000507,ACC134,ADVANC,2025-06-09 22:29:48.603794,4800,201.26,966048.0
BUY,ORD0000508,ACC194,SCB,2025-06-09 20:38:54.603794,6900,112.43,775767.0
BUY,ORD0000509,ACC009,PTTEP,2025-06-09 22:54:25.603794,600,141.84,85104.0
BUY,ORD0000510,ACC077,BDMS,2025-06-09 17:32:14.603794,3400,29.96,101864.0
BUY,ORD0000511,ACC102,KBANK,2025-06-09 19:05:32.603794,1000,122.3,122300.0
BUY,ORD0000512,ACC091,KBANK,2025-06-09 22:00:46.603794,2700,124.06,334962.0
BUY,ORD0000513,ACC026,SCB,2025-06-09 18:05:48.603794,1900,99.63,189297.0
SELL,ORD0000514,ACC111,SCC,2025-06-09 18:43:27.603794,300,307.98,92394.0
BUY,ORD0000515,ACC148,KBANK,2025-06-09 19:57:34.603794,900,149.07,134163.0
BUY,ORD0000516,ACC102,KBANK,2025-06-10 22:27:19.603794,6900,141.0,972900.0
BUY,ORD0000517,ACC043,ADVANC,2025-06-10 22:35:00.603794,2100,206.27,433167.0
BUY,ORD0000518,ACC075,SCB,2025-06-10 17:38:07.603794,1900,108.84,206796.0
BUY,ORD0000519,ACC021,TRUE,2025-06-10 16:23:51.603794,800,6.19,4952.0
BUY,ORD0000520,ACC086,GULF,2025-06-10 16:22:46.603794,1100,43.4,47740.0
BUY,ORD0000521,ACC029,CPALL,2025-06-10 21:11:05.603794,2600,59.55,154830.0
BUY,ORD0000522,ACC088,CPALL,2025-06-10 20:44:38.603794,4700,62.16,292152.0
BUY,ORD0000523,ACC022,TRUE,2025-06-10 19:01:31.603794,100,5.02,502.0
BUY,ORD0000524,ACC106,PTTEP,2025-06-10 20:56:34.603794,600,143.84,86304.0
SELL,ORD0000525,ACC055,GULF,2025-06-10 18:13:47.603794,7200,43.16,310752.0
BUY,ORD0000526,ACC173,PTTEP,2025-06-10 16:46:22.603794,100,123.12,12312.0
BUY,ORD0000527,ACC162,SCC,2025-06-10 19:12:42.603794,3600,291.6,1049760.0
BUY,ORD0000528,ACC079,KBANK,2025-06-10 17:28:24.603794,2100,135.53,284613.0
BUY,ORD0000529,ACC138,BDMS,2025-06-10 19:11:21.603794,3000,28.56,85680.0
BUY,ORD0000530,ACC027,ADVANC,2025-06-10 15:37:22.603794,8800,237.44,2089472.0
BUY,ORD0000531,ACC040,SCC,2025-06-10 18:41:36.603794,6200,263.91,1636242.0
SELL,ORD0000532,ACC147,AOT,2025-06-10 20:50:02.603794,400,64.46,25784.0
BUY,ORD0000533,ACC170,KBANK,2025-06-10 16:57:05.603794,200,142.03,28406.0
BUY,ORD0000534,ACC109,KBANK,2025-06-10 21:16:13.603794,8300,134.73,1118259.0
BUY,ORD0000535,ACC003,KBANK,2025-06-10 21:51:18.603794,2300,146.87,337801.0
BUY,ORD0000536,ACC137,SCC,2025-06-10 16:26:16.603794,5300,331.03,1754459.0
BUY,ORD0000537,ACC140,SCC,2025-06-10 20:10:21.603794,3600,343.4,1236240.0
SELL,ORD0000538,ACC027,AOT,2025-06-10 18:08:39.603794,1900,55.28,105032.0
BUY,ORD0000539,ACC129,CPALL,2025-06-10 19:28:53.603794,3600,69.11,248796.0
BUY,ORD0000540,ACC075,CPALL,2025-06-10 18:46:40.603794,9700,56.38,546886.0
BUY,ORD0000541,ACC185,CPALL,2025-06-10 19:22:57.603794,9900,50.87,503613.0
BUY,ORD0000542,ACC158,KBANK,2025-06-10 17:51:46.603794,2200,148.36,326392.0
BUY,ORD0000543,ACC007,SCB,2025-06-10 23:02:27.603794,9000,100.75,906750.0
BUY,ORD0000544,ACC016,KBANK,2025-06-10 23:14:04.603794,9700,128.44,1245868.0
BUY,ORD0000545,ACC187,KBANK,2025-06-10 20:02:46.603794,8500,130.83,1112055.0
BUY,ORD0000546,ACC112,BDMS,2025-06-10 18:49:25.603794,9600,25.58,245568.0
BUY,ORD0000547,ACC111,ADVANC,2025-06-10 17:36:29.603794,6900,217.95,1503855.0
BUY,ORD0000548,ACC169,SCC,2025-06-10 20:56:35.603794,4200,336.74,1414308.0
BUY,ORD0000549,ACC097,CPALL,2025-06-10 19:39:04.603794,8700,55.78,485286.0
BUY,ORD0000550,ACC068,TRUE,2025-06-10 16:51:54.603794,4500,7.97,35865.0
BUY,ORD0000551,ACC060,PTTEP,2025-06-10 17:10:15.603794,8800,131.46,1156848.0
BUY,ORD0000552,ACC102,BDMS,2025-06-10 22:05:25.603794,9500,23.87,226765.0
BUY,ORD0000553,ACC140,SCB,2025-06-10 15:41:15.603794,6000,90.01,540060.0
BUY,ORD0000554,ACC085,SCC,2025-06-10 16:39:12.603794,2500,262.93,657325.0
BUY,ORD0000555,ACC042,TRUE,2025-06-10 16:21:45.603794,900,5.33,4797.0
BUY,ORD0000556,ACC163,SCB,2025-06-10 16:35:43.603794,300,112.36,33708.0
BUY,ORD0000557,ACC074,AOT,2025-06-10 20:49:25.603794,3100,78.04,241924.0
BUY,ORD0000558,ACC076,ADVANC,2025-06-10 17:02:43.603794,8300,240.31,1994573.0
BUY,ORD0000559,ACC146,KBANK,2025-06-10 18:27:29.603794,600,134.61,80766.0
BUY,ORD0000560,ACC031,KBANK,2025-06-10 17:20:48.603794,3900,129.61,505479.0
BUY,ORD0000561,ACC059,AOT,2025-06-10 18:13:36.603794,7900,59.29,468391.0
SELL,ORD0000562,ACC118,AOT,2025-06-10 15:35:01.603794,6300,54.04,340452.0
BUY,ORD0000563,ACC163,PTTEP,2025-06-10 20:21:32.603794,5500,130.73,719015.0
BUY,ORD0000564,ACC180,KBANK,2025-06-10 18:41:39.603794,4600,148.88,684848.0
BUY,ORD0000565,ACC125,ADVANC,2025-06-10 19:10:34.603794,8000,215.54,1724320.0
BUY,ORD0000566,ACC061,SCB,2025-06-10 21:56:15.603794,8500,100.9,857650.0
BUY,ORD0000567,ACC018,BDMS,2025-06-10 18:49:02.603794,3900,25.59,99801.0
BUY,ORD0000568,ACC199,TRUE,2025-06-10 15:35:55.603794,9200,6.06,55752.0
BUY,ORD0000569,ACC190,CPALL,2025-06-10 22:02:59.603794,2700,53.66,144882.0
